id,name,image,description,category,sub_category,main_category,top_seller,price
2758,"Key ring, Pack of 2",https://media.diy.com/is/image/KingfisherDigital/kct-wall-mount-combination-key-safe~5060345213003_01c_MP?wid=500&hei=500,"This key split ring from B&Q has a strong, durable casing and is great for for a variety of functions including holding keys",Kitchen storage & accessories,kitchen,kitchen_bathroom,0,0.6
2759,Recessed / Flush Floor Mounted Safe - 2 Key Hidden Security - 260 x 400 x 140mm,https://media.diy.com/is/image/Kingfisher/key-ring-pack-of-2~03212073_07c?wid=500&hei=500,"Recessed / Flush Floor Mounted Safe - 2 Key Hidden Security - 260 x 400 x 140mm. Overview: Heavy-duty steel construction with triple locking bolts. Compact design, pre-drilled holes and security fixings allow safe to be fixed into the floor and be hidden away discreetly. Features: 
Heavy-duty steel construction with triple locking bolts. External Size (W x D x H): 260 x 400 x 140mm. Internal Size (W x D x H):  x 315 x 90mm. Specification: 

External Dimensions (W x D x H) - 260 x 400 x 140mm

 Internal Dimensions (W x D x H) - 225 x 315 x 90mm

 Net Weight - 12kg

 Shelf Quantity - 0",Kitchen storage & accessories,kitchen,kitchen_bathroom,0,134.99
2760,Oypla 10L Key Operated Steel Safe Box Security Home Office,https://media.diy.com/is/image/KingfisherDigital/recessed-flush-floor-mounted-safe-2-key-hidden-security-260-x-400-x-140mm~5056581919366_01c_MP?wid=500&hei=500,"Store valuables, jewellery, important documents and other irreplaceable items in this compact but strong safe with the peace of mind that they out of reach of unauthorised individuals. Floor or wall-mounted. Fittings & fixings included. The safe features a double bar locking system to provide extra security against potential intruders. The safe is compact enough to be stored in any wardrobe or shelf and comes with fixtures and fittings to allow you to secure the safe to any wall, floor or specialised area around the home or office. Official Oypla Branded Product - Brand New Free UK DeliveryExternal Dimensions: 31 x 20 x 20cm - Internal Dimensions: 30.5 x 19 x 19.5cm. Double Bar Locking SystemIncludes Fixing Kit for Floor or Wall Mounting",Kitchen storage & accessories,kitchen,kitchen_bathroom,0,32.99
2761,4 Digit Security Key Safe Lock Weather Resistant Outdoor Rated Wall Mounted Box,https://media.diy.com/is/image/KingfisherDigital/oypla-10l-key-operated-steel-safe-box-security-home-office~5056233250588_01c_MP?wid=500&hei=500,"4 Digit Security Key Safe - Weather Resistant
Overview – Perfect for use in offices, at home or for temporary use on site or even in an outdoor yard, this key safe have a 4 digit locking mechanism making its internally stored items very secure. Due to the quality of the build and the materials used, it can also be installed in an external environment",Kitchen storage & accessories,kitchen,kitchen_bathroom,0,29.99
2762,GoodHome Stevia Gloss white slab Highline Cabinet door (T)18mm,https://media.diy.com/is/image/Kingfisher/goodhome-stevia-gloss-white-slab-highline-cabinet-door-w-500mm-h-715mm-t-18mm~3663602647270_02c_bq?$MOB_PREV$&$width=500&$height=500,"Compatible with the Stevia kitchen range by GoodHomeHandles sold separately. These kitchen doors are easy to clean. Our Stevia gloss doors are a perfect addition to any modern kitchen. They reflect light, making your kitchen appear bright, light and airy. We've also designed GoodHome worktops and handles to complement this range to make your kitchen a stylish space. Designed to be durable, we've covered this door in a high gloss foil, making it resistant to moisture and stains. We love making things easy, that's why our doors come pre-drilled and ready for any hardware or drawer combinations we provide. This lets you install your kitchen quickly and hassle-free",Kitchen doors,kitchen,kitchen_bathroom,0,35
2763,GoodHome Balsamita Matt white slab Highline Cabinet door,https://media.diy.com/is/image/Kingfisher/goodhome-balsamita-matt-white-slab-highline-cabinet-door-w-500mm-h-715mm-t-16mm~3663602655480_02c_bq?$MOB_PREV$&$width=500&$height=500,"Compatible with the Balsamita kitchen range by GoodHomeHandles sold separately. These kitchen doors are easy to clean. Our Balsamita range is perfect for adding a sense of space to your kitchen. We've also designed GoodHome worktops and handles to complement this range to make your kitchen a stylish space. These GoodHome cabinet doors have been hand-selected and specially designed to match our current flooring, lighting, tiling and worktop ranges. They are the perfect finishing touch to any kitchen project. We love making things easy, that's why our doors come pre-drilled and ready for any hardware or drawer combinations we provide. This lets you install your kitchen quickly and hassle-free",Kitchen doors,kitchen,kitchen_bathroom,0,19
2764,GoodHome Garcinia Gloss white integrated handle Highline Cabinet door,https://media.diy.com/is/image/Kingfisher/goodhome-garcinia-gloss-white-integrated-handle-highline-cabinet-door-w-500mm-h-715mm-t-19mm~3663602650911_01c_bq?$MOB_PREV$&$width=500&$height=500,"Our Garcinia door range has integrated handles and is available in three gloss finishes and one matt finish, so you can choose the style that works best in your home. Compatible with the Garcinia kitchen range by GoodHomeFittings & fixings not included. These kitchen doors are easy to clean. The gloss white design of the Garcinia range will create a clean, tranquil space and make your kitchen the perfect place for winding down in after a long day. If you have a smaller kitchen, the gloss finish will make your kitchen look bigger by reflecting any light back into your space. We have designed our GoodHome worktops to complement this range, to make your kitchen a co-ordinated and stylish space. Designed to be durable, we've covered this door in a high gloss foil, making it resistant to moisture and stains. This lets you install your kitchen quickly and hassle-free",Kitchen doors,kitchen,kitchen_bathroom,0,58
2765,GoodHome Alpinia Matt grey painted wood effect shaker Highline Cabinet door,https://media.diy.com/is/image/Kingfisher/goodhome-alpinia-matt-grey-painted-wood-effect-shaker-highline-cabinet-door-w-500mm-h-715mm-t-18mm~3663602645719_01c_bq?$MOB_PREV$&$width=500&$height=500,"Compatible with the Alpinia kitchen range by GoodHomeHandles sold separately. These kitchen doors are easy to clean. They blend neutral tones with different textures and finishes to bring a sense of space and light into your kitchen. The matt grey finish of this range creates a cool, calming feel, fit for the heart of the home. We've also designed GoodHome worktops and handles to complement this range to make your kitchen a stylish space. These GoodHome cabinet doors have been hand-selected and specially designed to match our current flooring, lighting, tiling and worktop ranges. They are the perfect finishing touch to any kitchen project. We love making things easy, that's why our doors come pre-drilled and ready for any hardware or drawer combinations we provide. This lets you install your kitchen quickly and hassle-free",Kitchen doors,kitchen,kitchen_bathroom,0,37
2766,GoodHome Balsamita Matt grey slab Highline Cabinet door,https://media.diy.com/is/image/Kingfisher/goodhome-balsamita-matt-grey-slab-highline-cabinet-door-w-500mm-h-715mm-t-16mm~3663602655602_02c_bq?$MOB_PREV$&$width=500&$height=500,"Compatible with the Balsamita kitchen range by GoodHomeHandles sold separately. These kitchen doors are easy to clean. Our Balsamita range is perfect for adding a sense of space to your kitchen. We've also designed GoodHome worktops and handles to complement this range to make your kitchen a stylish space. These GoodHome cabinet doors have been hand-selected and specially designed to match our current flooring, lighting, tiling and worktop ranges. They are the perfect finishing touch to any kitchen project. We love making things easy, that's why our doors come pre-drilled and ready for any hardware or drawer combinations we provide. This lets you install your kitchen quickly and hassle-free",Kitchen doors,kitchen,kitchen_bathroom,0,19
2767,GoodHome Stevia Gloss anthracite slab Highline Cabinet door (T)18mm,https://media.diy.com/is/image/Kingfisher/goodhome-stevia-gloss-anthracite-slab-highline-cabinet-door-w-500mm-h-715mm-t-18mm~3663602648833_02c_bq?$MOB_PREV$&$width=500&$height=500,"Compatible with the Stevia kitchen range by GoodHomeHandles sold separately. These kitchen doors are easy to clean. Simply wipe down with a damp cloth using a mild detergent if required. Our Stevia gloss doors are a perfect addition to any modern kitchen, featuring bold anthracite tones that will bring your kitchen right up to date. With their smooth surface, you can simply wipe clean because there's nowhere for the dirt to stick. We've also designed GoodHome worktops and handles to complement this range to make your kitchen a stylish space. We love making things easy, that's why our doors come pre-drilled and ready for any hardware or drawer combinations we provide. This lets you install your kitchen quickly and hassle-free. Our range showcases the latest trends in door styles, colours and finishes which coordinate perfectly with our GoodHome kitchen range",Kitchen doors,kitchen,kitchen_bathroom,0,35
2768,GoodHome Alpinia Matt white tongue & groove shaker Highline Cabinet door,https://media.diy.com/is/image/Kingfisher/goodhome-alpinia-matt-white-tongue-groove-shaker-highline-cabinet-door-w-500mm-h-715mm-t-18mm~3663602644675_01c_bq?$MOB_PREV$&$width=500&$height=500,"Compatible with the Alpinia kitchen range by GoodHomeHandles sold separately. These kitchen doors are easy to clean. They blend neutral tones with different textures and finishes, bringing a sense of space and light into your kitchen. This classic tongue and groove design in a simple matt white finish is a fantastic choice for classic kitchens - understated yet stylish. We've also designed GoodHome worktops and handles to complement this range to make your kitchen a stylish space. These GoodHome cabinet doors have been hand-selected and specially designed to match our current flooring, lighting, tiling and worktop ranges. They are the perfect finishing touch to any kitchen project. We love making things easy, that's why our doors come pre-drilled and ready for any hardware or drawer combinations we provide. This lets you install your kitchen quickly and hassle-free. Our range showcases the latest trends in door styles, colours and finishes which coordinate perfectly with our GoodHome kitchen range",Kitchen doors,kitchen,kitchen_bathroom,0,37
2769,GoodHome Alpinia Oak effect shaker Highline Cabinet door (T)18mm,https://media.diy.com/is/image/Kingfisher/goodhome-alpinia-oak-effect-shaker-highline-cabinet-door-w-500mm-h-715mm-t-18mm~3663602646235_02c_bq?$MOB_PREV$&$width=500&$height=500,"Compatible with the Alpinia kitchen range by GoodHomeHandles sold separately. These kitchen doors are easy to clean. They blend neutral tones with different textures and finishes to bring a sense of space and light into your kitchen. The warming oak finish of this range is sure to make your guests feel right at home as soon as they step into the kitchen. We've also designed GoodHome worktops and handles to complement this range to make your kitchen a stylish space. These GoodHome cabinet doors have been hand-selected and specially designed to match our current flooring, lighting, tiling and worktop ranges. They are the perfect finishing touch to any kitchen project. We love making things easy, that's why our doors come pre-drilled and ready for any hardware or drawer combinations we provide. This lets you install your kitchen quickly and hassle-free",Kitchen doors,kitchen,kitchen_bathroom,0,37
2770,GoodHome Stevia Matt sandstone slab Highline Cabinet door (W)500mm (H)715mm (T)18mm,https://media.diy.com/is/image/Kingfisher/goodhome-alpinia-oak-effect-shaker-highline-cabinet-door-w-500mm-h-715mm-t-18mm~3663602646235_02c_bq?wid=500&hei=500,"Compatible with the Stevia kitchen range by GoodHomeHandles sold separately. These kitchen doors are easy to clean. The Stevia matt cream door range, will give your kitchen a contemporary and comforting look. The stylish matt slab finish is practical too, as it will help hide fingerprints and imperfections, whilst creating an even finish from every angle. Designed to be durable, we've covered this door in a matt foil, making it resistant to moisture and stains. We love making things easy, that's why our doors come pre-drilled and ready for any hardware or drawer combinations we provide. This lets you install your kitchen quickly and hassle-free. Our range showcases the latest trends in door styles, colours and finishes which coordinate perfectly with our GoodHome kitchen range",Kitchen doors,kitchen,kitchen_bathroom,0,40
2771,GoodHome Stevia Gloss cream slab Highline Cabinet door (T)18mm,https://media.diy.com/is/image/Kingfisher/goodhome-stevia-gloss-cream-slab-highline-cabinet-door-w-500mm-h-715mm-t-18mm~3663602647799_01c_bq?$MOB_PREV$&$width=500&$height=500,"Compatible with the Stevia kitchen range by GoodHomeHandles sold separately. These kitchen doors are easy to clean. Our Stevia gloss doors are a perfect addition to any modern kitchen. They reflect light, making your kitchen appear bright, light and airy. Feel right at home as soon as you walk in the door with the comforting cream colour, which creates a warm feel in your kitchen. We've also designed GoodHome worktops and handles to complement this range to make your kitchen a stylish space. Designed to be durable, we've covered this door in a high gloss foil, making it resistant to moisture and stains. We love making things easy, that's why our doors come pre-drilled and ready for any hardware or drawer combinations we provide. This lets you install your kitchen quickly and hassle-free. Our range showcases the latest trends in door styles, colours and finishes which coordinate perfectly with our GoodHome kitchen range",Kitchen doors,kitchen,kitchen_bathroom,0,35
2772,GoodHome Artemisia Midnight blue classic shaker Highline Cabinet door,https://media.diy.com/is/image/Kingfisher/goodhome-artemisia-midnight-blue-classic-shaker-highline-cabinet-door-w-500mm-h-715mm-t-18mm~3663602472575_02c_bq?$MOB_PREV$&$width=500&$height=500,"Compatible with the Artemisia kitchen range by GoodHomeHandles sold separately. These kitchen doors are easy to clean. All our Artemisia doors come in a beautiful matt finish and are designed with different moulded profiles. Hues of midnight blue in this door look great in larger or compact kitchens alike. We've also designed GoodHome worktops and handles to complement this range to make your kitchen a stylish space. These GoodHome cabinet doors have been hand-selected and specially designed to match our current flooring, lighting, tiling and worktop ranges. They are the perfect finishing touch to any kitchen project. We love making things easy, that's why our doors come pre-drilled and ready for any hardware or drawer combinations we provide. This lets you install your kitchen quickly and hassle-free. Our range showcases the latest trends in door styles, colours and finishes which coordinate perfectly with our GoodHome kitchen range",Kitchen doors,kitchen,kitchen_bathroom,0,63
2773,GoodHome Alpinia Matt Green Painted Wood Effect Shaker Highline Cabinet door (W)500mm (H)715mm (T)18mm,https://media.diy.com/is/image/Kingfisher/goodhome-alpinia-matt-green-painted-wood-effect-shaker-highline-cabinet-door-w-500mm-h-715mm-t-18mm~5059340147086_01c?$MOB_PREV$&$width=500&$height=500,"Compatible with the Alpinia kitchen range by GoodHomeHandles sold separately. These kitchen doors are easy to clean. Our range showcases the latest trends in door styles, colours and finishes which coordinate perfectly with our GoodHome kitchen range. Our Alpinia shaker door designs are well-proportioned, simple and functional. They blend neutral tones with different textures and finishes to bring a sense of space and light into your kitchen. Matt green - the versatile matt green painted woodgrain finish has a warm neutral tone that adds depth to your kitchen creating a striking look, fit for the heart of the home. The GoodHome door range is the best way to make a real difference to the overall look and feel of your kitchen, so it's a place that makes you happy. This door has a sophisticated look, with a wide frame and recessed centre panel. Whether you prefer a traditional or contemporary look, you can add your own style with our wide range of GoodHome handles and worktops. We love anything that's easy to install, like our pre-drilled doors which are ready for all drawer and hardware combinations we provide, so you can quickly, easily and correctly install your kitchen",Kitchen doors,kitchen,kitchen_bathroom,0,41
2774,GoodHome Alpinia Matt ivory painted wood effect shaker Highline Cabinet door,https://media.diy.com/is/image/Kingfisher/goodhome-alpinia-matt-green-painted-wood-effect-shaker-highline-cabinet-door-w-500mm-h-715mm-t-18mm~5059340147086_01c?wid=500&hei=500,"Compatible with the Alpinia kitchen range by GoodHomeHandles sold separately. These kitchen doors are easy to clean. They blend neutral tones with different textures and finishes to bring a sense of space and light into your kitchen. The warm ivory of this range opens up your space, for a light and airy feel. We've also designed GoodHome worktops and handles to complement this range to make your kitchen a stylish space. These GoodHome cabinet doors have been hand-selected and specially designed to match our current flooring, lighting, tiling and worktop ranges. They are the perfect finishing touch to any kitchen project. We love making things easy, that's why our doors come pre-drilled and ready for any hardware or drawer combinations we provide. This lets you install your kitchen quickly and hassle-free. Our range showcases the latest trends in door styles, colours and finishes which coordinate perfectly with our GoodHome kitchen range",Kitchen doors,kitchen,kitchen_bathroom,0,37
2775,GoodHome Artemisia Matt white classic shaker Highline Cabinet door,https://media.diy.com/is/image/Kingfisher/goodhome-alpinia-matt-ivory-painted-wood-effect-shaker-highline-cabinet-door-w-500mm-h-715mm-t-18mm~3663602645191_01c_bq?wid=500&hei=500,"Compatible with the Artemisia kitchen range by GoodHomeHandles sold separately. These kitchen doors are easy to clean. All our Artemisia doors come in a beautiful matt finish and are designed with different moulded profiles. Unlike gloss, matt finishes will maintain the same look in any light or angle, so you are guaranteed a uniform look. For a classic and clean white look, opt for our Artemisia matt white range. We've also designed GoodHome worktops and handles to complement this range to make your kitchen a stylish space. These GoodHome cabinet doors have been hand-selected and specially designed to match our current flooring, lighting, tiling and worktop ranges. They are the perfect finishing touch to any kitchen project. We love making things easy, that's why our doors come pre-drilled and ready for any hardware or drawer combinations we provide. This lets you install your kitchen quickly and hassle-free. Our range showcases the latest trends in door styles, colours and finishes which coordinate perfectly with our GoodHome kitchen range",Kitchen doors,kitchen,kitchen_bathroom,0,63
2776,GoodHome Alpinia Matt Green Painted Wood Effect Shaker Highline Cabinet door (W)400mm (H)715mm (T)18mm,https://media.diy.com/is/image/Kingfisher/goodhome-alpinia-matt-green-painted-wood-effect-shaker-highline-cabinet-door-w-400mm-h-715mm-t-18mm~5059340147079_01c?$MOB_PREV$&$width=500&$height=500,"Compatible with the Alpinia kitchen range by GoodHomeHandles sold separately. These kitchen doors are easy to clean. Our range showcases the latest trends in door styles, colours and finishes which coordinate perfectly with our GoodHome kitchen range. Our Alpinia shaker door designs are well-proportioned, simple and functional. They blend neutral tones with different textures and finishes to bring a sense of space and light into your kitchen. Matt green - the versatile matt green painted woodgrain finish has a warm neutral tone that adds depth to your kitchen creating a striking look, fit for the heart of the home. The GoodHome door range is the best way to make a real difference to the overall look and feel of your kitchen, so it's a place that makes you happy. This door has a sophisticated look, with a wide frame and recessed centre panel. Whether you prefer a traditional or contemporary look, you can add your own style with our wide range of GoodHome handles and worktops. We love anything that's easy to install, like our pre-drilled doors which are ready for all drawer and hardware combinations we provide, so you can quickly, easily and correctly install your kitchen",Kitchen doors,kitchen,kitchen_bathroom,0,39
2777,GoodHome Stevia Matt blue slab Highline Cabinet door (W)400mm (H)715mm (T)18mm,https://media.diy.com/is/image/Kingfisher/goodhome-alpinia-matt-green-painted-wood-effect-shaker-highline-cabinet-door-w-400mm-h-715mm-t-18mm~5059340147079_01c?wid=500&hei=500,"Compatible with The Stevia kitchen range by GoodHomeHandles sold separately. These kitchen doors are easy to clean. Our Stevia range showcases the latest trends in door styles, colours and finishes. With their smooth matt finish, it’s a whole lot easier to clean off any cooking splashes. This door is a modern classic with a smooth matt finish to create a minimalist look. Choose from a wide range of GoodHome worktops to complete the kitchen of your dreams. We love anything that's easy to install, like our pre-drilled doors which are ready for all drawer and hardware combinations we provide, so you can quickly, easily and correctly install your kitchen, hassle-free. Covered in a matt foil, the door is resistant to moisture and stains so it's easy to care for",Kitchen doors,kitchen,kitchen_bathroom,0,38
2778,GoodHome Garcinia Gloss light grey integrated handle Highline Cabinet door (W)500mm (H)715mm (T)19mm,https://media.diy.com/is/image/Kingfisher/goodhome-garcinia-gloss-light-grey-integrated-handle-highline-cabinet-door-w-500mm-h-715mm-t-19mm~5059340089164_01c?$MOB_PREV$&$width=500&$height=500,"GoodHome kitchens showcase the latest trends in door styles, colours, and finishes, which coordinate perfectly across the range. Our Garcinia door range has integrated handles and is available in three gloss finishes and one matt finish, so you can choose the style that works best in your home. Compatible with the Garcinia kitchen range by GoodHomeFittings & fixings not included. These kitchen doors are easy to clean. The light grey gloss design of the Garcinia range will create a clean, contemporary space and make your kitchen the perfect place for winding down in after a long day. If you have a smaller kitchen, the gloss finish will make your kitchen look bigger by reflecting any light back into your space. We have designed our GoodHome worktops to complement this range, to make your kitchen a co-ordinated and stylish space. Designed to be durable, we've covered this door in a high gloss foil, making it resistant to moisture and stains. We love making things easy, that's why our doors come pre-drilled and ready for any hardware or drawer combinations we provide. This lets you install your kitchen quickly and hassle-free. Our Garcinia gloss white doors reflect light, making your kitchen appear bright, light and airy.",Kitchen doors,kitchen,kitchen_bathroom,0,63
2779,GoodHome Alpinia Matt Slate Grey Painted Wood Effect Shaker Highline Cabinet door (W)500mm (H)715mm (T)18mm,https://media.diy.com/is/image/Kingfisher/goodhome-alpinia-matt-slate-grey-painted-wood-effect-shaker-highline-cabinet-door-w-500mm-h-715mm-t-18mm~5059340129631_01c?$MOB_PREV$&$width=500&$height=500,"Compatible with the Alpinia kitchen range by GoodHomeHandles sold separately. These kitchen doors are easy to clean. Our range showcases the latest trends in door styles, colours and finishes which coordinate perfectly with our GoodHome kitchen range. Our Alpinia shaker door designs are well-proportioned, simple and functional. They blend neutral tones with different textures and finishes to bring a sense of space and light into your kitchen. The GoodHome door range is the best way to make a real difference to the overall look and feel of your kitchen, so it is a place that makes you happy. This door has a sophisticated look, with a wide frame and recessed centre panel. Whether you prefer a traditional or contemporary look, you can add your own style with our wide range of GoodHome handles and worktops. We love anything that is easy to install, like our pre-drilled doors which are ready for all drawer and hardware combinations we provide. So, you can quickly, easily and correctly install your kitchen, hassle-free",Kitchen doors,kitchen,kitchen_bathroom,0,41
2780,GoodHome Stevia Matt Pewter grey slab Highline Cabinet door (W)400mm (H)715mm (T)18mm,https://media.diy.com/is/image/Kingfisher/goodhome-alpinia-matt-slate-grey-painted-wood-effect-shaker-highline-cabinet-door-w-500mm-h-715mm-t-18mm~5059340129631_01c?wid=500&hei=500,"The Stevia kitchen range showcases the latest trends in door styles, colours and finishes which coordinates perfectly across all our GoodHome kitchen range. Compatible with the Stevia kitchen range by GoodHomeHandles sold separately. These kitchen doors are easy to clean. The Stevia matt pewter grey door range, will give your kitchen a clean and contemporary feel. This door is a modern classic, with a smooth matt finish to create a minimalist look. We love anything that's easy to install, like our pre-drilled doors. So you can quickly, easily and correctly install your kitchen, hassle-free. Complete the kitchen of your dreams, by combining with a wide range of GoodHome worktops and handles",Kitchen doors,kitchen,kitchen_bathroom,0,38
2781,GoodHome Garcinia Gloss light grey integrated handle Highline Cabinet door (W)600mm (H)715mm (T)19mm,https://media.diy.com/is/image/Kingfisher/goodhome-stevia-matt-pewter-grey-slab-highline-cabinet-door-w-400mm-h-715mm-t-18mm~5059340088662_01c?wid=500&hei=500,"GoodHome kitchens showcase the latest trends in door styles, colours, and finishes, which coordinate perfectly across the range. Our Garcinia door range has integrated handles and is available in three gloss finishes and one matt finish, so you can choose the style that works best in your home. Compatible with the Garcinia kitchen range by GoodHomeFittings & fixings not included. These kitchen doors are easy to clean. The light grey gloss design of the Garcinia range will create a clean, contemporary space and make your kitchen the perfect place for winding down in after a long day. If you have a smaller kitchen, the gloss finish will make your kitchen look bigger by reflecting any light back into your space. We have designed our GoodHome worktops to complement this range, to make your kitchen a co-ordinated and stylish space. Designed to be durable, we've covered this door in a high gloss foil, making it resistant to moisture and stains. We love making things easy, that's why our doors come pre-drilled and ready for any hardware or drawer combinations we provide. This lets you install your kitchen quickly and hassle-free. Our Garcinia gloss white doors reflect light, making your kitchen appear bright, light and airy.",Kitchen doors,kitchen,kitchen_bathroom,0,64
2782,GoodHome Stevia Gloss white slab Tall wall Cabinet door,https://media.diy.com/is/image/Kingfisher/goodhome-stevia-gloss-white-slab-tall-wall-cabinet-door-w-500mm-h-895mm-t-18mm~3663602647386_02c_bq?$MOB_PREV$&$width=500&$height=500,"Compatible with the Stevia kitchen range by GoodHomeHandles sold separately. These kitchen doors are easy to clean. Our Stevia gloss doors are a perfect addition to any modern kitchen. They reflect light, making your kitchen appear bright, light and airy. We've also designed GoodHome worktops and handles to complement this range to make your kitchen a stylish space. Designed to be durable, we've covered this door in a high gloss foil, making it resistant to moisture and stains. We love making things easy, that's why our doors come pre-drilled and ready for any hardware or drawer combinations we provide. This lets you install your kitchen quickly and hassle-free",Kitchen doors,kitchen,kitchen_bathroom,0,40
2783,GoodHome Balsamita Matt grey slab 50:50 Tall larder fridge/freezer Cabinet door (W)600mm (H)1181mm (T)16mm,https://media.diy.com/is/image/Kingfisher/goodhome-stevia-gloss-white-slab-tall-wall-cabinet-door-w-500mm-h-895mm-t-18mm~3663602647386_02c_bq?wid=500&hei=500,"Compatible with the Balsamita kitchen range by GoodHomeHandles sold separately. These kitchen doors are easy to clean. Our balsamita range is perfect for adding a sense of space to your kitchen. The GoodHome door range is the best way to make a real difference to the overall look and feel of your kitchen, so it's a place that makes you happy. We love anything that's easy to install, like our pre-drilled doors which are ready for all drawer and hardware combinations we provide, so you can quickly, easily and correctly install your kitchen, hassle-free",Kitchen doors,kitchen,kitchen_bathroom,0,34
2784,GoodHome Stevia Matt sandstone slab Highline Cabinet door (W)600mm (H)715mm (T)18mm,https://media.diy.com/is/image/Kingfisher/goodhome-balsamita-matt-grey-slab-50-50-tall-larder-fridge-freezer-cabinet-door-w-600mm-h-1181mm-t-16mm~5059340099835_02c?wid=500&hei=500,"Compatible with the Stevia kitchen range by GoodHomeHandles sold separately. These kitchen doors are easy to clean. The Stevia matt cream door range, will give your kitchen a contemporary and comforting look. The stylish matt slab finish is practical too, as it will help hide fingerprints and imperfections, whilst creating an even finish from every angle. Designed to be durable, we've covered this door in a matt foil, making it resistant to moisture and stains. We love making things easy, that's why our doors come pre-drilled and ready for any hardware or drawer combinations we provide. This lets you install your kitchen quickly and hassle-free. Our range showcases the latest trends in door styles, colours and finishes which coordinate perfectly with our GoodHome kitchen range",Kitchen doors,kitchen,kitchen_bathroom,0,41
2785,GoodHome Stevia Gloss white slab Larder Cabinet door (T)18mm,https://media.diy.com/is/image/Kingfisher/goodhome-stevia-matt-sandstone-slab-highline-cabinet-door-w-600mm-h-715mm-t-18mm~5059340442747_01c?wid=500&hei=500,"Compatible with the Stevia kitchen range by GoodHomeHandles sold separately. These kitchen doors are easy to clean. Our Stevia gloss doors are a perfect addition to any modern kitchen. They reflect light, making your kitchen appear bright, light and airy. We've also designed GoodHome worktops and handles to complement this range to make your kitchen a stylish space. Designed to be durable, we've covered this door in a high gloss foil, making it resistant to moisture and stains. We love making things easy, that's why our doors come pre-drilled and ready for any hardware or drawer combinations we provide. This lets you install your kitchen quickly and hassle-free. Our range showcases the latest trends in door styles, colours and finishes which coordinate perfectly with our GoodHome kitchen range",Kitchen doors,kitchen,kitchen_bathroom,0,42
2786,GoodHome Caraway White Base cabinet,https://media.diy.com/is/image/Kingfisher/goodhome-caraway-white-base-unit-w-1000mm~3663602637479_01c_bq?$MOB_PREV$&$width=500&$height=500,"Additional parts required - Doors, drawers fronts, drawers and hinges required. Kitchen cabinets go through a lot of wear and tear in their lifetime, which is why we've designed our range of products with durability in mind. This Caraway 100cm, white base cabinet has tough 1.8cm thick panels and ABS protection on the front edges for impact resistance. Our cabinets, hinges & drawers are designed to work easily together for the perfect kitchen storage combination. We've spent thousands of hours researching the different storage combinations for our cabinets, ranging from 2, 3, 4 drawer options, internal drawers, space towers and all sorts of cabinet widths. This way, you can find the perfect storage for your kitchen. Our shelves are designed to be durable and don't bend thanks to the 1.8cm thick panels. Designed with 0.3 cm shelf supports with anti-slip technology, the smaller holes are easier to cover up for a clean look whilst the supports stop the shelf sliding and slipping. With the eight shelf positions you can swap where you want your shelves to be and add some organisation to your cabinets. We've made sure every part of this cabinet is easy to install. We've designed this base cabinet with a 6.5cm service void so any pipe work can be neatly hidden behind the back panel. The cabinet legs can be adjustable from 12.5 - 19.5cm to suit your needs.",Kitchen storage & accessories,kitchen,kitchen_bathroom,0,36
2787,GoodHome Caraway Matt White Standard Wall cabinet,https://media.diy.com/is/image/Kingfisher/goodhome-caraway-matt-white-standard-wall-cabinet-w-800mm-d-320mm~3663602637646_01c_bq?$MOB_PREV$&$width=500&$height=500,"Fittings & fixings included. Assembly guides included. Additional parts required - Kitchen doors & hinges sold separately. Kitchen cabinets go through a lot of wear and tear in their lifetime, which is why we've designed our range of products with durability in mind. This Caraway 80cm, white wall cabinet has tough 1.8cm thick panels and ABS protection on the front edges for impact resistance. The smaller holes are easier to cover up for a clean look whilst the 0.3cm shelf supports stop the shelf sliding and slipping thanks to the anti-slip technology. With at five shelf positions you can swap the position of your shelves or add more as you organise your cabinet. We've made sure every part of this cabinet is easy to install. The strong, adjustable wall brackets are hidden away for a cleaner, decorative finish. They can be easily adjusted to allow cabinets to be levelled. This cabinet gives you the flexibility to use the cabinet how you like, it's perfect for shallow walls or narrow kitchens where space is limited as it can be used as a wall or base cabinet (additional legs required)",Kitchen storage & accessories,kitchen,kitchen_bathroom,0,30
2788,"GoodHome Caraway White Standard Larder cabinet, (W)600mm",https://media.diy.com/is/image/Kingfisher/goodhome-caraway-white-standard-larder-cabinet-w-600mm~3663602320944_01c_BQ?$MOB_PREV$&$width=500&$height=500,"We've spent great amount of time researching the different storage combinations for our cabinets. Ranging from 2, 3, 4 drawer options, internal drawers, space towers and all sorts of cabinet widths. After cleaning, wipe all surfaces with a clean, damp cloth. Dry immediately using another soft, clean cloth. Maximise your kitchen space with this GoodHome standard larder cabinet. Product height includes cabinet legs at 15cm. Part of a comprehensive kitchen storage solution. The kitchen is the busiest room of the home, so the edging protects the cabinet from any accidental damage",Kitchen storage & accessories,kitchen,kitchen_bathroom,0,102
