id,name,price,category,link,image,description,source,sub_category
5284,ThermoSphere 24.0m2 electric underfloor heating kit including white thermostat,"1,250.00",Underfloor heating,https://www.diy.com/departments/thermosphere-24-0m2-electric-underfloor-heating-kit-including-white-thermostat/9509849335638_BQ.prd,https://media.diy.com/is/image/KingfisherDigital/thermosphere-10m2-electric-underfloor-heating-kit-including-black-thermostat~9504765993467_01c_MP?wid=284&hei=284,"Sustainable Thermo Sphere electric heating is a revolutionary way to heat your home that doesn’t cost you the earth. Gone are the days of expensive bills, ugly looking heaters and wastage of energy. Sustainable Thermo Sphere’s cutting-edge control design enables users to create heating zones only in the rooms they want; this means less money being wasted by heating up empty spaces and minimal maintenance requirements - goodbye to expensive service plans! And with Sustainable Thermo Sphere, you’ll be heating your home effectively, with an efficiency rate of 100% at point of use, whilst decreasing your carbon emissions. So wave bye-bye to expensive electricity bills and welcome Sustainable Thermo Sphere into your home today! Sustainable Thermo Sphere electric heating makes it incredibly easy for homeowners to reduce their carbon footprint with minimal effort. Through its 100% efficient output, meaning less heating time is required for comfort level, and its easy installation, electric heating is ideal for both new build and retrofit projects - both of which can be accomplished by a competent DIYer. However, before beginning any installation process, expert advice from an electrician should be considered in case additional electrical load needs to be taken into account when performing the final connection to the mains.Fittings & fixings includedGuarantee - LifetimeFeatures and benefitsThermoSphere Mesh is here to revolutionize the way you experience underfloor heating. British made and with an emphasis on ease of installation, ThermoSphere Mesh ensures an extraordinary level of quality, with a self-adhesive mesh that creates a protective layer for the fully earthed Twisted Twin heating cable. An incredibly fast installation process, combined with ThermoSphere's lifetime guarantee, means you can enjoy the comfort and benefits of a class-leading underfloor heating system in no time! ThermoSphere's TwistedTwin technology is revolutionizing the heating cable market with its unparalleled durability and security! The twisted construction of the cables helps minimize stress, ensuring peace of mind for those concerned about their investment. With full earth protection included, this remarkable technology from ThermoSphere is one of the safest heating cables in existence. Tap into this cutting edge technology today and never go back to lesser products againEasy installationSelf adhesive backingBritish manufactureComprehensive Lifetime warrantyTwistTwin heating cableAward winningAvaiable on line only",BQ,flooring_tools
5285,Klima 4m² Underfloor heating mat,110,Underfloor heating,https://www.diy.com/departments/klima-4m-underfloor-heating-mat/8717185495041_BQ.prd,https://media.diy.com/is/image/KingfisherDigital/thermosphere-24-0m2-electric-underfloor-heating-kit-including-white-thermostat~9509849335638_01c_MP?wid=284&hei=284,This from Klima has a total coverage of 4 m².,BQ,flooring_tools
5285,Klima Underfloor Heating Mat Kit 4m²,149.99,Underfloor heating,https://www.screwfix.com/p/klima-underfloor-heating-mat-kit-4m-/472vy,https://media.screwfix.com/is/image/ae235/472VY_P?$autoprodblock$=&wid=136&hei=136&dpr=on,Easy to install heating mat with a thickness of just 3.5mm. Suitable for renovation purposes and can be installed in either tile adhesive or self-levelling compound. Kit includes a digital clock thermostat and floor sensor.Suitable for Wall & Floor TilesIPX7Energy Efficient10 Year Manufacturer's Guarantee (T&Cs Apply)Self-Adhesive Base for Easy Installation,Screwfix,flooring_tools
5285,Klima Underfloor Heating Thermal Insulation Boards,99.99,Underfloor heating,https://www.toolstation.com/klima-underfloor-heating-thermal-insulation-boards/p76167,https://cdn.aws.toolstation.com/images/141020-UK/250/25094.jpg,Thermal insulation boards recommended for use with underfloor heating mats for improved efficiency.• 3m² coverage• 600mm x 1000mm x 10mm• Easy to cut and shape• Fixings and joint tape included• Klima technical helpline: 01887 822020Technical advice available:Visit: www.klima.co.ukCall: 01887 822020Email: technical@klima.co.uk,Toolstation,flooring_tools
5286,ThermoSphere 7.0m2 electric underfloor heating kit including white thermostat,475,Underfloor heating,https://www.diy.com/departments/thermosphere-7-0m2-electric-underfloor-heating-kit-including-white-thermostat/9507121829844_BQ.prd,https://media.diy.com/is/image/Kingfisher/klima-4m-underfloor-heating-mat~8717185495041_01c_bq?wid=284&hei=284,"Sustainable Thermo Sphere electric heating is a revolutionary way to heat your home that doesn’t cost you the earth. Gone are the days of expensive bills, ugly looking heaters and wastage of energy. Sustainable Thermo Sphere’s cutting-edge control design enables users to create heating zones only in the rooms they want; this means less money being wasted by heating up empty spaces and minimal maintenance requirements - goodbye to expensive service plans! And with Sustainable Thermo Sphere, you’ll be heating your home effectively, with an efficiency rate of 100% at point of use, whilst decreasing your carbon emissions. So wave bye-bye to expensive electricity bills and welcome Sustainable Thermo Sphere into your home today! Sustainable Thermo Sphere electric heating makes it incredibly easy for homeowners to reduce their carbon footprint with minimal effort. Through its 100% efficient output, meaning less heating time is required for comfort level, and its easy installation, electric heating is ideal for both new build and retrofit projects - both of which can be accomplished by a competent DIYer. However, before beginning any installation process, expert advice from an electrician should be considered in case additional electrical load needs to be taken into account when performing the final connection to the mains.Fittings & fixings includedGuarantee - LifetimeFeatures and benefitsThermoSphere Mesh is here to revolutionize the way you experience underfloor heating. British made and with an emphasis on ease of installation, ThermoSphere Mesh ensures an extraordinary level of quality, with a self-adhesive mesh that creates a protective layer for the fully earthed Twisted Twin heating cable. An incredibly fast installation process, combined with ThermoSphere's lifetime guarantee, means you can enjoy the comfort and benefits of a class-leading underfloor heating system in no time! ThermoSphere's TwistedTwin technology is revolutionizing the heating cable market with its unparalleled durability and security! The twisted construction of the cables helps minimize stress, ensuring peace of mind for those concerned about their investment. With full earth protection included, this remarkable technology from ThermoSphere is one of the safest heating cables in existence. Tap into this cutting edge technology today and never go back to lesser products againEasy installationSelf adhesive backingBritish manufactureComprehensive Lifetime warrantyTwistTwin heating cableAward winningAvaiable on line only",BQ,flooring_tools
5287,ThermoSphere 20.0m2 electric underfloor heating kit including white thermostat,"1,050.00",Underfloor heating,https://www.diy.com/departments/thermosphere-20-0m2-electric-underfloor-heating-kit-including-white-thermostat/9507631841770_BQ.prd,https://media.diy.com/is/image/KingfisherDigital/thermosphere-7-0m2-electric-underfloor-heating-kit-including-white-thermostat~9507121829844_01c_MP?wid=284&hei=284,"Sustainable Thermo Sphere electric heating is a revolutionary way to heat your home that doesn’t cost you the earth. Gone are the days of expensive bills, ugly looking heaters and wastage of energy. Sustainable Thermo Sphere’s cutting-edge control design enables users to create heating zones only in the rooms they want; this means less money being wasted by heating up empty spaces and minimal maintenance requirements - goodbye to expensive service plans! And with Sustainable Thermo Sphere, you’ll be heating your home effectively, with an efficiency rate of 100% at point of use, whilst decreasing your carbon emissions. So wave bye-bye to expensive electricity bills and welcome Sustainable Thermo Sphere into your home today! Sustainable Thermo Sphere electric heating makes it incredibly easy for homeowners to reduce their carbon footprint with minimal effort. Through its 100% efficient output, meaning less heating time is required for comfort level, and its easy installation, electric heating is ideal for both new build and retrofit projects - both of which can be accomplished by a competent DIYer. However, before beginning any installation process, expert advice from an electrician should be considered in case additional electrical load needs to be taken into account when performing the final connection to the mains.Fittings & fixings includedGuarantee - LifetimeFeatures and benefitsThermoSphere Mesh is here to revolutionize the way you experience underfloor heating. British made and with an emphasis on ease of installation, ThermoSphere Mesh ensures an extraordinary level of quality, with a self-adhesive mesh that creates a protective layer for the fully earthed Twisted Twin heating cable. An incredibly fast installation process, combined with ThermoSphere's lifetime guarantee, means you can enjoy the comfort and benefits of a class-leading underfloor heating system in no time! ThermoSphere's TwistedTwin technology is revolutionizing the heating cable market with its unparalleled durability and security! The twisted construction of the cables helps minimize stress, ensuring peace of mind for those concerned about their investment. With full earth protection included, this remarkable technology from ThermoSphere is one of the safest heating cables in existence. Tap into this cutting edge technology today and never go back to lesser products againEasy installationSelf adhesive backingBritish manufactureComprehensive Lifetime warrantyTwistTwin heating cableAward winningAvaiable on line only",BQ,flooring_tools
5288,ThermoSphere 3.0m2 electric underfloor heating kit including black thermostat,285,Underfloor heating,https://www.diy.com/departments/thermosphere-3-0m2-electric-underfloor-heating-kit-including-black-thermostat/9501429467654_BQ.prd,https://media.diy.com/is/image/KingfisherDigital/thermosphere-20-0m2-electric-underfloor-heating-kit-including-white-thermostat~9507631841770_01c_MP?wid=284&hei=284,"Sustainable Thermo Sphere electric heating is a revolutionary way to heat your home that doesn’t cost you the earth. Gone are the days of expensive bills, ugly looking heaters and wastage of energy. Sustainable Thermo Sphere’s cutting-edge control design enables users to create heating zones only in the rooms they want; this means less money being wasted by heating up empty spaces and minimal maintenance requirements - goodbye to expensive service plans! And with Sustainable Thermo Sphere, you’ll be heating your home effectively, with an efficiency rate of 100% at point of use, whilst decreasing your carbon emissions. So wave bye-bye to expensive electricity bills and welcome Sustainable Thermo Sphere into your home today! Sustainable Thermo Sphere electric heating makes it incredibly easy for homeowners to reduce their carbon footprint with minimal effort. Through its 100% efficient output, meaning less heating time is required for comfort level, and its easy installation, electric heating is ideal for both new build and retrofit projects - both of which can be accomplished by a competent DIYer. However, before beginning any installation process, expert advice from an electrician should be considered in case additional electrical load needs to be taken into account when performing the final connection to the mains.Fittings & fixings includedGuarantee - LifetimeFeatures and benefitsThermoSphere Mesh is here to revolutionize the way you experience underfloor heating. British made and with an emphasis on ease of installation, ThermoSphere Mesh ensures an extraordinary level of quality, with a self-adhesive mesh that creates a protective layer for the fully earthed Twisted Twin heating cable. An incredibly fast installation process, combined with ThermoSphere's lifetime guarantee, means you can enjoy the comfort and benefits of a class-leading underfloor heating system in no time! ThermoSphere's TwistedTwin technology is revolutionizing the heating cable market with its unparalleled durability and security! The twisted construction of the cables helps minimize stress, ensuring peace of mind for those concerned about their investment. With full earth protection included, this remarkable technology from ThermoSphere is one of the safest heating cables in existence. Tap into this cutting edge technology today and never go back to lesser products againEasy installationSelf adhesive backingBritish manufactureComprehensive Lifetime warrantyTwistTwin heating cableAward winningAvaiable on line only",BQ,flooring_tools
5289,ThermoSphere 1.0m2 electric underfloor heating kit including black thermostat,195,Underfloor heating,https://www.diy.com/departments/thermosphere-1-0m2-electric-underfloor-heating-kit-including-black-thermostat/9502869239948_BQ.prd,https://media.diy.com/is/image/KingfisherDigital/thermosphere-3-0m2-electric-underfloor-heating-kit-including-black-thermostat~9501429467654_01c_MP?wid=284&hei=284,"Sustainable Thermo Sphere electric heating is a revolutionary way to heat your home that doesn’t cost you the earth. Gone are the days of expensive bills, ugly looking heaters and wastage of energy. Sustainable Thermo Sphere’s cutting-edge control design enables users to create heating zones only in the rooms they want; this means less money being wasted by heating up empty spaces and minimal maintenance requirements - goodbye to expensive service plans! And with Sustainable Thermo Sphere, you’ll be heating your home effectively, with an efficiency rate of 100% at point of use, whilst decreasing your carbon emissions. So wave bye-bye to expensive electricity bills and welcome Sustainable Thermo Sphere into your home today! Sustainable Thermo Sphere electric heating makes it incredibly easy for homeowners to reduce their carbon footprint with minimal effort. Through its 100% efficient output, meaning less heating time is required for comfort level, and its easy installation, electric heating is ideal for both new build and retrofit projects - both of which can be accomplished by a competent DIYer. However, before beginning any installation process, expert advice from an electrician should be considered in case additional electrical load needs to be taken into account when performing the final connection to the mains.Fittings & fixings includedGuarantee - LifetimeFeatures and benefitsThermoSphere Mesh is here to revolutionize the way you experience underfloor heating. British made and with an emphasis on ease of installation, ThermoSphere Mesh ensures an extraordinary level of quality, with a self-adhesive mesh that creates a protective layer for the fully earthed Twisted Twin heating cable. An incredibly fast installation process, combined with ThermoSphere's lifetime guarantee, means you can enjoy the comfort and benefits of a class-leading underfloor heating system in no time! ThermoSphere's TwistedTwin technology is revolutionizing the heating cable market with its unparalleled durability and security! The twisted construction of the cables helps minimize stress, ensuring peace of mind for those concerned about their investment. With full earth protection included, this remarkable technology from ThermoSphere is one of the safest heating cables in existence. Tap into this cutting edge technology today and never go back to lesser products againEasy installationSelf adhesive backingBritish manufactureComprehensive Lifetime warrantyTwistTwin heating cableAward winningAvaiable on line only",BQ,flooring_tools
5290,ThermoSphere 4.5m2 electric underfloor heating kit including white thermostat,345,Underfloor heating,https://www.diy.com/departments/thermosphere-4-5m2-electric-underfloor-heating-kit-including-white-thermostat/9502576753591_BQ.prd,https://media.diy.com/is/image/KingfisherDigital/thermosphere-1-0m2-electric-underfloor-heating-kit-including-black-thermostat~9502869239948_01c_MP?wid=284&hei=284,"Sustainable Thermo Sphere electric heating is a revolutionary way to heat your home that doesn’t cost you the earth. Gone are the days of expensive bills, ugly looking heaters and wastage of energy. Sustainable Thermo Sphere’s cutting-edge control design enables users to create heating zones only in the rooms they want; this means less money being wasted by heating up empty spaces and minimal maintenance requirements - goodbye to expensive service plans! And with Sustainable Thermo Sphere, you’ll be heating your home effectively, with an efficiency rate of 100% at point of use, whilst decreasing your carbon emissions. So wave bye-bye to expensive electricity bills and welcome Sustainable Thermo Sphere into your home today! Sustainable Thermo Sphere electric heating makes it incredibly easy for homeowners to reduce their carbon footprint with minimal effort. Through its 100% efficient output, meaning less heating time is required for comfort level, and its easy installation, electric heating is ideal for both new build and retrofit projects - both of which can be accomplished by a competent DIYer. However, before beginning any installation process, expert advice from an electrician should be considered in case additional electrical load needs to be taken into account when performing the final connection to the mains.Fittings & fixings includedGuarantee - LifetimeFeatures and benefitsThermoSphere Mesh is here to revolutionize the way you experience underfloor heating. British made and with an emphasis on ease of installation, ThermoSphere Mesh ensures an extraordinary level of quality, with a self-adhesive mesh that creates a protective layer for the fully earthed Twisted Twin heating cable. An incredibly fast installation process, combined with ThermoSphere's lifetime guarantee, means you can enjoy the comfort and benefits of a class-leading underfloor heating system in no time! ThermoSphere's TwistedTwin technology is revolutionizing the heating cable market with its unparalleled durability and security! The twisted construction of the cables helps minimize stress, ensuring peace of mind for those concerned about their investment. With full earth protection included, this remarkable technology from ThermoSphere is one of the safest heating cables in existence. Tap into this cutting edge technology today and never go back to lesser products againEasy installationSelf adhesive backingBritish manufactureComprehensive Lifetime warrantyTwistTwin heating cableAward winningAvaiable on line only",BQ,flooring_tools
5291,ThermoSphere 12m2 electric underfloor heating kit including black thermostat,695,Underfloor heating,https://www.diy.com/departments/thermosphere-12m2-electric-underfloor-heating-kit-including-black-thermostat/9504368883240_BQ.prd,https://media.diy.com/is/image/KingfisherDigital/thermosphere-4-5m2-electric-underfloor-heating-kit-including-white-thermostat~9502576753591_01c_MP?wid=284&hei=284,"Sustainable Thermo Sphere electric heating is a revolutionary way to heat your home that doesn’t cost you the earth. Gone are the days of expensive bills, ugly looking heaters and wastage of energy. Sustainable Thermo Sphere’s cutting-edge control design enables users to create heating zones only in the rooms they want; this means less money being wasted by heating up empty spaces and minimal maintenance requirements - goodbye to expensive service plans! And with Sustainable Thermo Sphere, you’ll be heating your home effectively, with an efficiency rate of 100% at point of use, whilst decreasing your carbon emissions. So wave bye-bye to expensive electricity bills and welcome Sustainable Thermo Sphere into your home today! Sustainable Thermo Sphere electric heating makes it incredibly easy for homeowners to reduce their carbon footprint with minimal effort. Through its 100% efficient output, meaning less heating time is required for comfort level, and its easy installation, electric heating is ideal for both new build and retrofit projects - both of which can be accomplished by a competent DIYer. However, before beginning any installation process, expert advice from an electrician should be considered in case additional electrical load needs to be taken into account when performing the final connection to the mains.Fittings & fixings includedGuarantee - LifetimeFeatures and benefitsThermoSphere Mesh is here to revolutionize the way you experience underfloor heating. British made and with an emphasis on ease of installation, ThermoSphere Mesh ensures an extraordinary level of quality, with a self-adhesive mesh that creates a protective layer for the fully earthed Twisted Twin heating cable. An incredibly fast installation process, combined with ThermoSphere's lifetime guarantee, means you can enjoy the comfort and benefits of a class-leading underfloor heating system in no time! ThermoSphere's TwistedTwin technology is revolutionizing the heating cable market with its unparalleled durability and security! The twisted construction of the cables helps minimize stress, ensuring peace of mind for those concerned about their investment. With full earth protection included, this remarkable technology from ThermoSphere is one of the safest heating cables in existence. Tap into this cutting edge technology today and never go back to lesser products againEasy installationSelf adhesive backingBritish manufactureComprehensive Lifetime warrantyTwistTwin heating cableAward winningAvaiable on line only",BQ,flooring_tools
5292,Klima 1.5m² Underfloor heating mat,59,Underfloor heating,https://www.diy.com/departments/klima-1-5m-underfloor-heating-mat/38076_BQ.prd,https://media.diy.com/is/image/KingfisherDigital/thermosphere-12m2-electric-underfloor-heating-kit-including-black-thermostat~9504368883240_01c_MP?wid=284&hei=284,This from Klima has a total coverage of 1.5 m².,BQ,flooring_tools
5292,Klima Underfloor Heating Mat Kit 1.5m²,109.99,Underfloor heating,https://www.screwfix.com/p/klima-underfloor-heating-mat-kit-1-5m-/623vy,https://media.screwfix.com/is/image/ae235/623VY_P?$autoprodblock$=&wid=136&hei=136&dpr=on,Easy to install heating mat with a thickness of just 3.5mm. Suitable for renovation purposes and can be installed either in a tile adhesive or self-levelling compound. Requires thermostat suitable for underfloor heating (sold separately).Suitable for Wall & Floor TilesIPX7Energy Efficient10 Year Manufacturer's Guarantee (T&Cs Apply)Self-Adhesive Base for Easy Installation,Screwfix,flooring_tools
5292,Klima Underfloor Heating Thermal Insulation Boards,99.99,Underfloor heating,https://www.toolstation.com/klima-underfloor-heating-thermal-insulation-boards/p76167,https://cdn.aws.toolstation.com/images/141020-UK/250/25094.jpg,Thermal insulation boards recommended for use with underfloor heating mats for improved efficiency.• 3m² coverage• 600mm x 1000mm x 10mm• Easy to cut and shape• Fixings and joint tape included• Klima technical helpline: 01887 822020Technical advice available:Visit: www.klima.co.ukCall: 01887 822020Email: technical@klima.co.uk,Toolstation,flooring_tools
5293,Klima 2m² Underfloor heating mat,65,Underfloor heating,https://www.diy.com/departments/klima-2m-underfloor-heating-mat/8717185495027_BQ.prd,https://media.diy.com/is/image/Kingfisher/klima-1-5m-underfloor-heating-mat~8717185495010_01c_bq?wid=284&hei=284,This from Klima has a total coverage of 2 m².,BQ,flooring_tools
5293,Klima Underfloor Heating Mat Kit 2m²,119.99,Underfloor heating,https://www.screwfix.com/p/klima-underfloor-heating-mat-kit-2m-/339vy,https://media.screwfix.com/is/image/ae235/339VY_P?$autoprodblock$=&wid=136&hei=136&dpr=on,Easy to install heating mat with a thickness of just 3.5mm. Suitable for renovation purposes and can be installed in either tile adhesive or self-levelling compound. Kit includes a digital clock thermostat and floor sensor.Suitable for Wall & Floor TilesIPX7Energy Efficient10 Year Manufacturer's Guarantee (T&Cs Apply)Self-Adhesive Base for Easy Installation,Screwfix,flooring_tools
5293,Klima Underfloor Heating Thermal Insulation Boards,99.99,Underfloor heating,https://www.toolstation.com/klima-underfloor-heating-thermal-insulation-boards/p76167,https://cdn.aws.toolstation.com/images/141020-UK/250/25094.jpg,Thermal insulation boards recommended for use with underfloor heating mats for improved efficiency.• 3m² coverage• 600mm x 1000mm x 10mm• Easy to cut and shape• Fixings and joint tape included• Klima technical helpline: 01887 822020Technical advice available:Visit: www.klima.co.ukCall: 01887 822020Email: technical@klima.co.uk,Toolstation,flooring_tools
5294,ThermoSphere 20.0m2 electric underfloor heating kit including black thermostat,"1,050.00",Underfloor heating,https://www.diy.com/departments/thermosphere-20-0m2-electric-underfloor-heating-kit-including-black-thermostat/9505999729358_BQ.prd,https://media.diy.com/is/image/Kingfisher/klima-2m-underfloor-heating-mat~8717185495027_01c_bq?wid=284&hei=284,"Sustainable Thermo Sphere electric heating is a revolutionary way to heat your home that doesn’t cost you the earth. Gone are the days of expensive bills, ugly looking heaters and wastage of energy. Sustainable Thermo Sphere’s cutting-edge control design enables users to create heating zones only in the rooms they want; this means less money being wasted by heating up empty spaces and minimal maintenance requirements - goodbye to expensive service plans! And with Sustainable Thermo Sphere, you’ll be heating your home effectively, with an efficiency rate of 100% at point of use, whilst decreasing your carbon emissions. So wave bye-bye to expensive electricity bills and welcome Sustainable Thermo Sphere into your home today! Sustainable Thermo Sphere electric heating makes it incredibly easy for homeowners to reduce their carbon footprint with minimal effort. Through its 100% efficient output, meaning less heating time is required for comfort level, and its easy installation, electric heating is ideal for both new build and retrofit projects - both of which can be accomplished by a competent DIYer. However, before beginning any installation process, expert advice from an electrician should be considered in case additional electrical load needs to be taken into account when performing the final connection to the mains.Fittings & fixings includedGuarantee - LifetimeFeatures and benefitsThermoSphere Mesh is here to revolutionize the way you experience underfloor heating. British made and with an emphasis on ease of installation, ThermoSphere Mesh ensures an extraordinary level of quality, with a self-adhesive mesh that creates a protective layer for the fully earthed Twisted Twin heating cable. An incredibly fast installation process, combined with ThermoSphere's lifetime guarantee, means you can enjoy the comfort and benefits of a class-leading underfloor heating system in no time! ThermoSphere's TwistedTwin technology is revolutionizing the heating cable market with its unparalleled durability and security! The twisted construction of the cables helps minimize stress, ensuring peace of mind for those concerned about their investment. With full earth protection included, this remarkable technology from ThermoSphere is one of the safest heating cables in existence. Tap into this cutting edge technology today and never go back to lesser products againEasy installationSelf adhesive backingBritish manufactureComprehensive Lifetime warrantyTwistTwin heating cableAward winningAvaiable on line only",BQ,flooring_tools
5295,ThermoSphere 4.0m2 electric underfloor heating kit including white thermostat,325,Underfloor heating,https://www.diy.com/departments/thermosphere-4-0m2-electric-underfloor-heating-kit-including-white-thermostat/9504554622738_BQ.prd,https://media.diy.com/is/image/KingfisherDigital/thermosphere-20-0m2-electric-underfloor-heating-kit-including-black-thermostat~9505999729358_01c_MP?wid=284&hei=284,"Sustainable Thermo Sphere electric heating is a revolutionary way to heat your home that doesn’t cost you the earth. Gone are the days of expensive bills, ugly looking heaters and wastage of energy. Sustainable Thermo Sphere’s cutting-edge control design enables users to create heating zones only in the rooms they want; this means less money being wasted by heating up empty spaces and minimal maintenance requirements - goodbye to expensive service plans! And with Sustainable Thermo Sphere, you’ll be heating your home effectively, with an efficiency rate of 100% at point of use, whilst decreasing your carbon emissions. So wave bye-bye to expensive electricity bills and welcome Sustainable Thermo Sphere into your home today! Sustainable Thermo Sphere electric heating makes it incredibly easy for homeowners to reduce their carbon footprint with minimal effort. Through its 100% efficient output, meaning less heating time is required for comfort level, and its easy installation, electric heating is ideal for both new build and retrofit projects - both of which can be accomplished by a competent DIYer. However, before beginning any installation process, expert advice from an electrician should be considered in case additional electrical load needs to be taken into account when performing the final connection to the mains.Fittings & fixings includedGuarantee - LifetimeFeatures and benefitsThermoSphere Mesh is here to revolutionize the way you experience underfloor heating. British made and with an emphasis on ease of installation, ThermoSphere Mesh ensures an extraordinary level of quality, with a self-adhesive mesh that creates a protective layer for the fully earthed Twisted Twin heating cable. An incredibly fast installation process, combined with ThermoSphere's lifetime guarantee, means you can enjoy the comfort and benefits of a class-leading underfloor heating system in no time! ThermoSphere's TwistedTwin technology is revolutionizing the heating cable market with its unparalleled durability and security! The twisted construction of the cables helps minimize stress, ensuring peace of mind for those concerned about their investment. With full earth protection included, this remarkable technology from ThermoSphere is one of the safest heating cables in existence. Tap into this cutting edge technology today and never go back to lesser products againEasy installationSelf adhesive backingBritish manufactureComprehensive Lifetime warrantyTwistTwin heating cableAward winningAvaiable on line only",BQ,flooring_tools
5296,"Diall 5mm Wood fibre Laminate & solid wood flooring Underlay panels, Pack of 15",21,Underlay & floor preparation,https://www.diy.com/departments/diall-5mm-wood-fibre-laminate-solid-wood-flooring-underlay-panels-pack-of-15/1520621_BQ.prd,https://media.diy.com/is/image/Kingfisher/diall-5mm-wood-fibre-laminate-solid-wood-flooring-underlay-panels-pack-of-15~3663602918042_01bq?wid=284&hei=284,"To ensure an efficient performance of the underfloor heating, as well as the floor durabilitySuitable for Laminate & solid wood flooringSuitable for use with underfloor heatingFeatures and benefitsThese 5mm laminate & solid wood flooring underlay panels ensure stability under pressure - protecting the flooring from damage caused by footfall or heavy furniture. Also, they are made from natural wood fibre which makes them an environmentally friendly choice.Superbly suitable for use as an interim layer with existing wood underlayment (for example old-style hardwood flooring, or OSB board)Offers a quicker & faster laying of floorsHelps to level sub-floor irregularity/unevenness up to 2mm",BQ,flooring_tools
5297,Diall Aquastop 5mm Extruded polystyrene (XPS) foam Laminate & solid wood flooring Underlay panels,20,Underlay & floor preparation,https://www.diy.com/departments/diall-aquastop-5mm-extruded-polystyrene-xps-foam-laminate-solid-wood-flooring-underlay-panels/1570774_BQ.prd,https://media.diy.com/is/image/Kingfisher/diall-5mm-wood-fibre-laminate-solid-wood-flooring-underlay-panels-pack-of-15~3663602918042_01bq?wid=284&hei=284,"Performance underlay for laminate and solid wood flooringSuitable for Laminate & solid wood flooringGuarantee - 2 yearsFeatures and benefitsThese Diall underlay panels are perfect for laying down your laminate or solid wood flooring. Combined with an integrated vapour barrier, they protect the flooring from damage caused by moisture, as well as protection under heavy loads.Outstanding soundproofing qualitiesSimple to install thanks to a “puzzle” easy click, easy lay & easy cut systemOptimum for compensation of unevennessHelps to level sub-floor irregularity/unevenness up to 4mm",BQ,flooring_tools
5297,Diall Aquastop Underlay 5m²,18.99,Underlay & floor preparation,https://www.screwfix.com/p/diall-aquastop-underlay-5m-/2471r,https://media.screwfix.com/is/image/ae235/2471R_P?$autoprodblock$=&wid=136&hei=136&dpr=on,"Easy to lay, cut and connect underlay with excellent heat insulation properties. Contains vapour barrier protection. Excellent soundproofing qualities and provides reliable protection under heavy loads.Suitable for Laminate & Wood FlooringMould-ResistantSimple to LayEasy to ConnectSimple to CutInclusive Vapour BarrierExcellent Soundproofing QualitiesReliable Protection Under Heavy LoadsExcellent Heat Insulation Properties",Screwfix,flooring_tools
5298,"Diall 2mm Foam Laminate & solid wood flooring Underlay panels, 20m²",24,Underlay & floor preparation,https://www.diy.com/departments/diall-2mm-foam-laminate-solid-wood-flooring-underlay-panels-20m-/1532461_BQ.prd,https://media.diy.com/is/image/Kingfisher/diall-aquastop-5mm-extruded-polystyrene-xps-foam-laminate-solid-wood-flooring-underlay-panels~3663602918073_01bq?wid=284&hei=284,"Room use:Any roomInsulation type: ThermalResistant to impactSuitable for use with underfloor heatingFeatures and benefitsThis Diall foam underlay insulates from the ground and prevents the rising of humidity, improves walking comfort and reduces footfall sound.Suitable for less frequently used roomsImproves walking comfortHelps to level sub-floor irregularity/unevenness up to 1mm",BQ,flooring_tools
5299,"Duralay 3mm Laminate flooring & glueless wood flooring Underlay roll, 7.5m²",62,Underlay & floor preparation,https://www.diy.com/departments/duralay-3mm-laminate-flooring-glueless-wood-flooring-underlay-roll-7-5m-/551316_BQ.prd,https://media.diy.com/is/image/Kingfisher/diall-2mm-foam-laminate-solid-wood-flooring-underlay-panels-20m-~3663602918028_01bq?wid=284&hei=284,"Room Use - Any roomSuitable for use with underfloor heatingFeatures and benefitsThis Duralay Silentwalk Underlay has a foiled back for added thermal insulation, and provides a moisture barrier to prevent damp rising from the sub-floor.Reduces sound transmission by 22 dbCan help to reduce the impact of noise pollution",BQ,flooring_tools
5300,"Vitrex Classic 5mm Foam Laminate & solid wood flooring Underlay panels, Pack of 19",28,Underlay & floor preparation,https://www.diy.com/departments/vitrex-classic-5mm-foam-laminate-solid-wood-flooring-underlay-panels-pack-of-19/5011204608997_BQ.prd,https://media.diy.com/is/image/Kingfisher/duralay-3mm-laminate-flooring-glueless-wood-flooring-underlay-roll-7-5m-~5021318101918_36c?wid=284&hei=284,"For floor levelling and sound impact insulationSuitable for Laminate & solid wood flooringFor use on Sub-floorsMedium dutySuitable for use with underfloor heatingMoisture resistantGuarantee - StatutoryFeatures and benefitsThese Vitrex 5mm foam underlay panels are lightweight and easy to lay, they will improve floor levelling while reducing sound impact.Excellent impact sound insulation of up to 20dBNon dusting, non toxic and odourlessWithstands high weight surface loadsClean and dust-free installationHigh degree of moisture resistance, anti fungal and mildew resistant - will not rot",BQ,flooring_tools
